offense,defense,hfa,sepa
Alabama,Texas,-1,-0.7545622273089998
Arkansas,South Carolina,1,-0.18956767185072032
Arkansas,South Carolina,1,0.040146382864168495
Arkansas,South Carolina,1,1.1225330138509304
Arkansas,South Carolina,1,-1.094384604762952
Arkansas,South Carolina,1,0.6444539045699363
Arkansas,South Carolina,1,1.0584930175553313
Arkansas,South Carolina,1,-0.1895676718507202
Arkansas,South Carolina,1,1.102411147894193
Arkansas,South Carolina,1,-0.039312966247488035
Arkansas,South Carolina,1,-0.18809771456240476
South Carolina,Arkansas,-1,-0.6421505306649413
South Carolina,Arkansas,-1,-0.41208769123384226
Arkansas,South Carolina,1,-0.037843008959173474
Arkansas,South Carolina,1,-0.11157828002737835
Arkansas,South Carolina,1,0.9402583100998987
Arkansas,South Carolina,1,0.0
Arkansas,South Carolina,1,0.5649945554582798
Arkansas,South Carolina,1,0.04356776190403577
Arkansas,South Carolina,1,-0.3398223774539524
Arkansas,South Carolina,1,0.19040108846740056
Arkansas,South Carolina,1,0.8799900612789928
Arkansas,South Carolina,1,0.715249261061512
Arkansas,South Carolina,1,0.13585600887274119
Arkansas,South Carolina,1,0.715249261061512
South Carolina,Arkansas,-1,-0.03931296624748826
South Carolina,Arkansas,-1,0.2630151869635009
South Carolina,Arkansas,-1,0.34554713039881446
South Carolina,Arkansas,-1,0.41326989256673285
South Carolina,Arkansas,-1,0.25556067361648793
South Carolina,Arkansas,-1,-0.6421505306649413
South Carolina,Arkansas,-1,1.859275165389572
South Carolina,Arkansas,-1,-1.3967127579739413
South Carolina,Arkansas,-1,4.213780136996963
South Carolina,Arkansas,-1,-0.6421505306649413
San José State,Auburn,-1,-0.6421505306649413
San José State,Auburn,-1,-1.0149252556512955
Auburn,San José State,1,-0.18956767185072032
Auburn,San José State,1,0.7152492610615119
Auburn,San José State,1,0.04161634015248317
Auburn,San José State,1,1.4210894195872257
Auburn,San José State,1,0.9731117248643784
Auburn,San José State,1,-0.6421505306649411
Auburn,San José State,1,0.1922198304719258
Auburn,San José State,1,-0.8912490935853508
Auburn,San José State,1,2.436297973572871
Auburn,San José State,1,0.6703005234715356
Auburn,San José State,1,-0.039312966247488035
Auburn,San José State,1,2.2478180279081945
San José State,Auburn,-1,2.4342492694492615
San José State,Auburn,-1,0.2630151869635009
San José State,Auburn,-1,-0.8646705500480634
San José State,Auburn,-1,-0.6421505306649413
San José State,Auburn,-1,-0.8646705500480634
Kentucky,Florida,-1,-0.18956767185072
Kentucky,Florida,-1,1.3449541004661303
Kentucky,Florida,-1,1.3376611323664422
Kentucky,Florida,-1,-2.149805027994627
Florida,Kentucky,1,-0.4900770830571841
Kentucky,Florida,-1,-0.6421505306649413
Kentucky,Florida,-1,-0.714067059728621
Kentucky,Florida,-1,0.7908370211133469
Kentucky,Florida,-1,-0.4915470403454987
Kentucky,Florida,-1,2.073221082572193
Kentucky,Florida,-1,-0.03931296624748848
Kentucky,Florida,-1,0.6478752836098036
Kentucky,Florida,-1,-0.6421505306649413
Kentucky,Florida,-1,1.4329875517782882
Kentucky,Florida,-1,0.1124116966440587
Kentucky,Florida,-1,-0.563812354125389
Arizona,Mississippi State,1,0.8511052699342527
Arizona,Mississippi State,1,-0.1895676718507202
Arizona,Mississippi State,1,0.041616340152482945
Arizona,Mississippi State,1,-0.8912490935853504
Arizona,Mississippi State,1,1.7080309914668086
Arizona,Mississippi State,1,-2.149805027994627
Mississippi State,Arizona,-1,-0.1895676718507202
Mississippi State,Arizona,-1,1.0707399344626038
Arizona,Mississippi State,1,-1.8489468320719524
Mississippi State,Arizona,-1,-0.3398223774539524
Mississippi State,Arizona,-1,-0.5626911815532845
Mississippi State,Arizona,-1,1.9976317388017417
Mississippi State,Arizona,-1,0.1922198304719256
Arizona,Mississippi State,1,0.2630151869635009
Arizona,Mississippi State,1,0.8923712416519094
Arizona,Mississippi State,1,1.4596675872965679
Arizona,Mississippi State,1,-0.6421505306649415
Arizona,Mississippi State,1,-0.4915470403454988
Arizona,Mississippi State,1,1.1603776065287197
Arizona,Mississippi State,1,0.5649945554582798
Arizona,Mississippi State,1,0.16557421683416162
Arizona,Mississippi State,1,0.7908370211133469
Arizona,Mississippi State,1,-0.039312966247488035
Mississippi State,Arizona,-1,-0.33982237745395205
Mississippi State,Arizona,-1,-0.8646705500480635
Kansas State,Missouri,1,-0.1895676718507202
Kansas State,Missouri,1,-0.2603630283422955
Kansas State,Missouri,1,-0.8912490935853508
Kansas State,Missouri,1,2.0100103599615875
Kansas State,Missouri,1,-0.6421505306649418
Kansas State,Missouri,1,0.4147398498550472
Kansas State,Missouri,1,-0.562691181553284
Kansas State,Missouri,1,0.8182518551697728
Missouri,Kansas State,-1,-0.6421505306649413
Missouri,Kansas State,-1,-1.3169046241460745
Missouri,Kansas State,-1,-1.0943846047629522
Missouri,Kansas State,-1,0.9685065607730046
Missouri,Kansas State,-1,0.0
Missouri,Kansas State,-1,-0.7924052362681733
Missouri,Kansas State,-1,-0.11010832273906335
Missouri,Kansas State,-1,2.3019128974828993
Missouri,Kansas State,-1,-0.4915470403454991
Missouri,Kansas State,-1,-0.41243647595005273
Kansas State,Missouri,1,-0.037843008959173474
Kansas State,Missouri,1,0.2630151869635009
Kansas State,Missouri,1,-0.8646705500480634
Kansas State,Missouri,1,-0.4918958250617096
Kansas State,Missouri,1,-0.8646705500480634
Missouri,Kansas State,-1,0.2630151869635009
Missouri,Kansas State,-1,-0.41243647595005273
Missouri,Kansas State,-1,0.9402583100998987
Missouri,Kansas State,-1,0.0
Kansas State,Missouri,1,-0.037843008959173474
Kansas State,Missouri,1,-1.4689780717538312
Missouri,Kansas State,-1,-0.6421505306649413
Missouri,Kansas State,-1,-0.8646705500480636
Tennessee,Pittsburgh,-1,-0.6421505306649413
Tennessee,Pittsburgh,-1,-0.8646705500480636
Tennessee,Pittsburgh,-1,0.11241169664405826
Tennessee,Pittsburgh,-1,0.8004317793994147
Tennessee,Pittsburgh,-1,-0.6421505306649415
Tennessee,Pittsburgh,-1,0.04049516758037908
Tennessee,Pittsburgh,-1,1.452760633018815
Tennessee,Pittsburgh,-1,-1.357399791726453
Tennessee,Pittsburgh,-1,-0.6421505306649414
Tennessee,Pittsburgh,-1,1.24729146898739
Tennessee,Pittsburgh,-1,-0.5889209403743614
Tennessee,Pittsburgh,-1,-0.037843008959173474
Tennessee,Pittsburgh,-1,4.802603794999267
Tennessee,Pittsburgh,-1,-0.6421505306649418
Pittsburgh,Tennessee,1,-0.039312966247488035
Pittsburgh,Tennessee,1,-0.8646705500480634
Pittsburgh,Tennessee,1,-0.49007708305718367
Pittsburgh,Tennessee,1,-0.8646705500480634
Pittsburgh,Tennessee,1,-0.03931296624748848
Pittsburgh,Tennessee,1,-0.41208769123384226
Pittsburgh,Tennessee,1,1.1202312236645517
Pittsburgh,Tennessee,1,-0.6421505306649418
Pittsburgh,Tennessee,1,1.3727193029573832
Pittsburgh,Tennessee,1,0.5649945554582789
Pittsburgh,Tennessee,1,0.8583982380339412
Pittsburgh,Tennessee,1,-0.7530922700206855
Pittsburgh,Tennessee,1,-0.8646705500480638
Tennessee,Pittsburgh,-1,-0.4915470403454988
Tennessee,Pittsburgh,-1,-0.8646705500480635
Tennessee,Pittsburgh,-1,2.147054611506909
Tennessee,Pittsburgh,-1,0.41473984985504764
Tennessee,Pittsburgh,-1,0.31435896514907924
Tennessee,Pittsburgh,-1,0.41473984985504764
Tennessee,Pittsburgh,-1,0.3760971712582992
Tennessee,Pittsburgh,-1,-0.6421505306649418
Tennessee,Pittsburgh,-1,-0.41061773394552725
Tennessee,Pittsburgh,-1,-0.7409943879821186
Tennessee,Pittsburgh,-1,2.5243314248850286
Tennessee,Pittsburgh,-1,-0.6421505306649409
Pittsburgh,Tennessee,1,-0.7924052362681733
Pittsburgh,Tennessee,1,-0.41208769123384226
Appalachian State,Texas A&M,-1,-0.6421505306649413
Appalachian State,Texas A&M,-1,-0.714067059728621
Appalachian State,Texas A&M,-1,3.0598980875503825
Appalachian State,Texas A&M,-1,-0.6421505306649418
Appalachian State,Texas A&M,-1,-0.8646705500480631
Texas A&M,Appalachian State,1,-0.03784300895917325
Texas A&M,Appalachian State,1,-0.8646705500480636
Texas A&M,Appalachian State,1,0.11241169664405826
Texas A&M,Appalachian State,1,0.8607000282203203
Texas A&M,Appalachian State,1,-1.2461092676544987
Texas A&M,Appalachian State,1,-0.8646705500480635
Texas A&M,Appalachian State,1,3.752722108750162
Texas A&M,Appalachian State,1,0.2644851442518159
Texas A&M,Appalachian State,1,-0.6421505306649414
Wake Forest,Vanderbilt,-1,-0.1895676718507202
Wake Forest,Vanderbilt,-1,0.7981299892130358
Wake Forest,Vanderbilt,-1,-0.6421505306649413
Wake Forest,Vanderbilt,-1,-0.2618329856306105
Wake Forest,Vanderbilt,-1,1.6330823312996783
Wake Forest,Vanderbilt,-1,1.7917139484689781
Wake Forest,Vanderbilt,-1,0.11241169664405781
Wake Forest,Vanderbilt,-1,-0.8912490935853503
Vanderbilt,Wake Forest,1,-0.3398223774539523
Vanderbilt,Wake Forest,1,-1.1669987032590527
Vanderbilt,Wake Forest,1,0.11241169664405826
Vanderbilt,Wake Forest,1,0.11094173935574414
Vanderbilt,Wake Forest,1,1.6453292482069513
Vanderbilt,Wake Forest,1,-0.4904258677733946
Vanderbilt,Wake Forest,1,-0.7144158444448321
Vanderbilt,Wake Forest,1,0.263015186963501
Vanderbilt,Wake Forest,1,-0.8646705500480635
Wake Forest,Vanderbilt,-1,0.11241169664405848
Wake Forest,Vanderbilt,-1,1.7132752554428876
Wake Forest,Vanderbilt,-1,-0.03931296624748848
Wake Forest,Vanderbilt,-1,-0.562342396837074
Wake Forest,Vanderbilt,-1,-0.4915470403454987
Wake Forest,Vanderbilt,-1,-0.8646705500480634
Vanderbilt,Wake Forest,1,0.263015186963501
Vanderbilt,Wake Forest,1,-0.7129458871565167
Vanderbilt,Wake Forest,1,0.11241169664405826
Vanderbilt,Wake Forest,1,-0.2618329856306101
Vanderbilt,Wake Forest,1,0.9402583100998987
Vanderbilt,Wake Forest,1,-0.6421505306649413
Wake Forest,Vanderbilt,-1,0.263015186963501
Wake Forest,Vanderbilt,-1,-0.4915470403454987
Wake Forest,Vanderbilt,-1,-0.039312966247488035
Wake Forest,Vanderbilt,-1,0.6478752836098036
Wake Forest,Vanderbilt,-1,0.8511052699342527
Wake Forest,Vanderbilt,-1,-0.7924052362681735
Wake Forest,Vanderbilt,-1,0.6429839472816217
Wake Forest,Vanderbilt,-1,-0.8912490935853508
Wake Forest,Vanderbilt,-1,1.6492326999342177
Wake Forest,Vanderbilt,-1,0.2630151869635009
Wake Forest,Vanderbilt,-1,-0.7129458871565166
Wake Forest,Vanderbilt,-1,1.2388147158361944
Wake Forest,Vanderbilt,-1,-0.039312966247488035
Wake Forest,Vanderbilt,-1,-0.7129458871565166
Alabama,Louisiana Monroe,1,-0.49154704034549934
Alabama,Louisiana Monroe,1,2.766045103771973
Alabama,Louisiana Monroe,1,1.034849930973599
Louisiana Monroe,Alabama,-1,-1.0943846047629524
Louisiana Monroe,Alabama,-1,-0.26183298563060986
Louisiana Monroe,Alabama,-1,2.329329315257941
Louisiana Monroe,Alabama,-1,-0.6421505306649413
Louisiana Monroe,Alabama,-1,-0.5623423968370743
Louisiana Monroe,Alabama,-1,0.7908370211133471
Louisiana Monroe,Alabama,-1,-0.11010832273906357
Louisiana Monroe,Alabama,-1,0.8182518551697727
Louisiana Monroe,Alabama,-1,0.11241169664405848
Louisiana Monroe,Alabama,-1,-0.2618329856306103
Louisiana Monroe,Alabama,-1,0.757983606348867
Louisiana Monroe,Alabama,-1,-0.6421505306649413
Louisiana Monroe,Alabama,-1,-0.18956767185072032
Louisiana Monroe,Alabama,-1,-0.8646705500480635
Alabama,Louisiana Monroe,1,-0.6421505306649411
Alabama,Louisiana Monroe,1,-0.2603630283422955
Alabama,Louisiana Monroe,1,1.8756252838716156
Louisiana Monroe,Alabama,-1,-0.7938751935564882
Louisiana Monroe,Alabama,-1,-0.5623423968370743
Auburn,Penn State,1,-0.33982237745395205
Auburn,Penn State,1,-0.8646705500480635
Auburn,Penn State,1,2.7861669697287095
Auburn,Penn State,1,-0.7924052362681733
Auburn,Penn State,1,3.1422067859176783
Auburn,Penn State,1,0.7290988150041269
Auburn,Penn State,1,0.7305687722924414
Auburn,Penn State,1,-0.1895676718507211
Auburn,Penn State,1,-0.8646705500480629
Auburn,Penn State,1,0.7908370211133469
Auburn,Penn State,1,0.9128434760434729
Auburn,Penn State,1,0.0
Penn State,Auburn,-1,3.6753673591904503
Penn State,Auburn,-1,-0.03931296624748715
Penn State,Auburn,-1,-0.490077083057184
Penn State,Auburn,-1,1.5249270140307827
Penn State,Auburn,-1,-0.3412923347422665
Penn State,Auburn,-1,1.252665853497425
Penn State,Auburn,-1,2.0959951071501357
Penn State,Auburn,-1,-0.3401711621701633
Penn State,Auburn,-1,-0.2618329856306101
South Florida,Florida,-1,0.11241169664405859
South Florida,Florida,-1,-0.8646705500480635
South Florida,Florida,-1,1.7856388270892893
South Florida,Florida,-1,-0.3398223774539524
South Florida,Florida,-1,1.3746723084275514
Florida,South Florida,1,0.9731117248643786
Florida,South Florida,1,3.550674323758604
Florida,South Florida,1,0.41473984985504764
Florida,South Florida,1,-0.6421505306649409
Florida,South Florida,1,-0.4120876912338427
Florida,South Florida,1,1.7230687880820046
Florida,South Florida,1,-0.7938751935564881
South Florida,Florida,-1,0.41473984985504764
South Florida,Florida,-1,0.8023847848695831
South Florida,Florida,-1,-0.6421505306649415
South Florida,Florida,-1,-0.8646705500480635
South Florida,Florida,-1,2.1139134407870057
South Florida,Florida,-1,1.8515989906931574
South Florida,Florida,-1,1.208747723158563
South Florida,Florida,-1,-0.8646705500480634
South Florida,Florida,-1,0.2644851442518159
South Florida,Florida,-1,0.6483583317916572
South Florida,Florida,-1,0.1124116966440587
South Florida,Florida,-1,-0.7140670597286212
South Florida,Florida,-1,0.7167192183498265
South Florida,Florida,-1,-0.8646705500480634
South Florida,Florida,-1,-0.8912490935853505
South Florida,Florida,-1,1.7080309914668084
South Florida,Florida,-1,0.0
South Florida,Florida,-1,1.673228714163847
South Florida,Florida,-1,-0.4915470403454991
South Florida,Florida,-1,1.3426523102797514
LSU,Mississippi State,1,0.5649945554582796
LSU,Mississippi State,1,0.7123983280872566
LSU,Mississippi State,1,-0.1895676718507202
LSU,Mississippi State,1,1.284685851645225
LSU,Mississippi State,1,1.3190076399794037
Mississippi State,LSU,-1,-0.8646705500480636
Mississippi State,LSU,-1,0.668830566183221
Mississippi State,LSU,-1,-0.6421505306649415
Mississippi State,LSU,-1,0.34247453607515776
LSU,Mississippi State,1,0.8525752272225671
LSU,Mississippi State,1,-0.1895676718507201
LSU,Mississippi State,1,2.3180658253305095
LSU,Mississippi State,1,0.7167192183498261
LSU,Mississippi State,1,0.5004054163748042
LSU,Mississippi State,1,-0.6421505306649413
LSU,Mississippi State,1,-0.8646705500480634
LSU,Mississippi State,1,0.8646705500480634
LSU,Mississippi State,1,-0.8646705500480634
Mississippi State,LSU,-1,-0.33982237745395194
Mississippi State,LSU,-1,-0.8646705500480636
Mississippi State,LSU,-1,2.7861669697287095
Mississippi State,LSU,-1,-0.6421505306649418
Mississippi State,LSU,-1,-0.8646705500480634
Mississippi State,LSU,-1,2.357926350647258
Mississippi State,LSU,-1,-0.7924052362681735
Mississippi State,LSU,-1,-0.5623423968370744
Mississippi State,LSU,-1,-0.09811125778007934
Mississippi State,LSU,-1,-0.8646705500480634
Mississippi State,LSU,-1,0.0
LSU,Mississippi State,1,-0.6421505306649413
LSU,Mississippi State,1,-0.5623423968370743
LSU,Mississippi State,1,1.9350616997944572
Mississippi State,LSU,-1,1.0951181797945047
Mississippi State,LSU,-1,-0.03931296624748848
Mississippi State,LSU,-1,0.8904182361817412
Mississippi State,LSU,-1,0.2630151869635009
Ole Miss,Georgia Tech,-1,0.41473984985504764
Ole Miss,Georgia Tech,-1,1.1066659435507409
Ole Miss,Georgia Tech,-1,2.312242814519135
Ole Miss,Georgia Tech,-1,0.5649945554582798
Ole Miss,Georgia Tech,-1,1.2171246347246305
Ole Miss,Georgia Tech,-1,0.0
Ole Miss,Georgia Tech,-1,-0.33982237745395216
Ole Miss,Georgia Tech,-1,-2.525868452273821
Georgia Tech,Ole Miss,1,-1.0943846047629522
Georgia Tech,Ole Miss,1,-0.11010832273906335
Georgia Tech,Ole Miss,1,1.9350616997944567
Georgia Tech,Ole Miss,1,-0.6421505306649413
Georgia Tech,Ole Miss,1,0.34247453607515776
Ole Miss,Georgia Tech,-1,0.8511052699342525
Ole Miss,Georgia Tech,-1,1.6419422910475996
Ole Miss,Georgia Tech,-1,-0.6421505306649413
Ole Miss,Georgia Tech,-1,-0.7125971024403062
Ole Miss,Georgia Tech,-1,0.3155472078216599
Ole Miss,Georgia Tech,-1,1.6477627426459032
Ole Miss,Georgia Tech,-1,0.41473984985504764
Ole Miss,Georgia Tech,-1,-0.7144158444448321
Ole Miss,Georgia Tech,-1,-1.0415037991885816
Ole Miss,Georgia Tech,-1,2.824357787909639
Ole Miss,Georgia Tech,-1,-0.34164111945847697
Ole Miss,Georgia Tech,-1,-0.8646705500480634
Ole Miss,Georgia Tech,-1,-0.33982237745395216
Ole Miss,Georgia Tech,-1,1.1306593985672992
South Carolina,Georgia,1,-0.6421505306649413
Georgia,South Carolina,-1,0.41473984985504797
Georgia,South Carolina,-1,0.3158289224373937
South Carolina,Georgia,1,-1.2461092676544991
South Carolina,Georgia,1,1.0966879786679473
South Carolina,Georgia,1,0.9402583100998987
South Carolina,Georgia,1,-0.039312966247488035
South Carolina,Georgia,1,-0.8646705500480636
Georgia,South Carolina,-1,0.11241169664405848
Georgia,South Carolina,-1,-0.2618329856306103
Georgia,South Carolina,-1,0.8785201039906785
Georgia,South Carolina,-1,0.1124116966440587
Georgia,South Carolina,-1,1.2869876418316033
Georgia,South Carolina,-1,2.129968110768104
Georgia,South Carolina,-1,0.41473984985504764
Georgia,South Carolina,-1,-0.94412989915972
Georgia,South Carolina,-1,-0.41208769123384226
Tennessee,Akron,1,-0.03784300895917436
Tennessee,Akron,1,1.6732957842643237
Akron,Tennessee,-1,0.668830566183221
Akron,Tennessee,-1,0.9128434760434732
Akron,Tennessee,-1,-0.6421505306649413
Akron,Tennessee,-1,1.3712493456690678
Akron,Tennessee,-1,-0.1880977145624052
Akron,Tennessee,-1,2.2817910315261614
Akron,Tennessee,-1,-0.6421505306649413
Akron,Tennessee,-1,0.0
Akron,Tennessee,-1,-0.03784300895917336
Akron,Tennessee,-1,1.6195170511858676
Akron,Tennessee,-1,0.11241169664405826
Akron,Tennessee,-1,-0.8646705500480634
Tennessee,Akron,1,-0.1895676718507202
Tennessee,Akron,1,3.681190370001824
Tennessee,Akron,1,-0.3398223774539515
Tennessee,Akron,1,-0.5641611388415999
Akron,Tennessee,-1,0.7908370211133471
Akron,Tennessee,-1,-1.3967127579739413
Akron,Tennessee,-1,-1.0149252556512955
Akron,Tennessee,-1,-0.6421505306649413
Akron,Tennessee,-1,-1.1666499185428423
Akron,Tennessee,-1,0.7908370211133471
Akron,Tennessee,-1,-0.18956767185072
Akron,Tennessee,-1,-0.2618329856306105
Tennessee,Akron,1,0.5649945554582796
Tennessee,Akron,1,-0.7144158444448314
Tennessee,Akron,1,1.1225330138509304
Tennessee,Akron,1,1.337661132366442
Tennessee,Akron,1,0.26448514425181546
Tennessee,Akron,1,-0.41243647595005273
Tennessee,Akron,1,0.8785201039906783
Tennessee,Akron,1,-0.33982237745395194
Tennessee,Akron,1,1.1306593985672992
Tennessee,Akron,1,0.2630151869635009
Tennessee,Akron,1,1.2163910596930787
Texas A&M,Miami,1,1.0951181797945044
Texas A&M,Miami,1,0.1124116966440587
Texas A&M,Miami,1,0.9827064831504462
Texas A&M,Miami,1,0.9731117248643786
Texas A&M,Miami,1,-0.1895676718507202
Texas A&M,Miami,1,-0.8646705500480634
Miami,Texas A&M,-1,-0.6421505306649415
Miami,Texas A&M,-1,0.1038360107249412
Miami,Texas A&M,-1,0.7908370211133466
Miami,Texas A&M,-1,0.4132698925667331
Miami,Texas A&M,-1,0.25556067361648793
Miami,Texas A&M,-1,-0.6421505306649413
Miami,Texas A&M,-1,-1.0149252556512955
Miami,Texas A&M,-1,0.41473984985504786
Miami,Texas A&M,-1,0.25556067361648793
Miami,Texas A&M,-1,0.668830566183221
Miami,Texas A&M,-1,-0.7938751935564882
Miami,Texas A&M,-1,-0.8646705500480635
Texas A&M,Miami,1,0.11241169664405837
Texas A&M,Miami,1,-0.2618329856306102
Texas A&M,Miami,1,0.8182518551697726
Texas A&M,Miami,1,-0.490077083057184
Texas A&M,Miami,1,-0.41243647595005284
Texas A&M,Miami,1,-0.6421505306649411
Miami,Texas A&M,-1,-0.6421505306649413
Miami,Texas A&M,-1,1.2507128480272567
Miami,Texas A&M,-1,-0.7144158444448315
Texas A&M,Miami,1,0.11241169664405826
Texas A&M,Miami,1,-0.7140670597286207
Texas A&M,Miami,1,0.8669739239530583
Texas A&M,Miami,1,-0.41208769123384226
Miami,Texas A&M,-1,0.41326989256673285
Miami,Texas A&M,-1,1.0463976947298352
Miami,Texas A&M,-1,-0.6421505306649413
Miami,Texas A&M,-1,-1.0163952129396105
Miami,Texas A&M,-1,-0.6421505306649414
Miami,Texas A&M,-1,-0.8646705500480635
Miami,Texas A&M,-1,2.7842139642585413
Miami,Texas A&M,-1,-0.1895676718507202
Miami,Texas A&M,-1,0.8583982380339412
Miami,Texas A&M,-1,-0.6421505306649418
Miami,Texas A&M,-1,1.3109810968481628
Miami,Texas A&M,-1,-0.1895676718507202
Miami,Texas A&M,-1,-0.7129458871565166
Texas A&M,Miami,1,0.668830566183221
Texas A&M,Miami,1,-0.33982237745395216
Texas A&M,Miami,1,-1.4689780717538317
Northern Illinois,Vanderbilt,1,0.7290988150041262
Northern Illinois,Vanderbilt,1,-0.03784300895917303
Northern Illinois,Vanderbilt,1,1.0726929399327725
Northern Illinois,Vanderbilt,1,-0.3398223774539524
Northern Illinois,Vanderbilt,1,3.2788962114071
Northern Illinois,Vanderbilt,1,-0.9441298991597205
Northern Illinois,Vanderbilt,1,0.4941991989667045
Northern Illinois,Vanderbilt,1,1.8130552448643311
Northern Illinois,Vanderbilt,1,-0.34129233474226695
Northern Illinois,Vanderbilt,1,0.04161634015248317
Northern Illinois,Vanderbilt,1,-0.18956767185071977
Northern Illinois,Vanderbilt,1,2.015254623937666
Northern Illinois,Vanderbilt,1,0.5649945554582798
Northern Illinois,Vanderbilt,1,-0.8646705500480634
Northern Illinois,Vanderbilt,1,-0.1895676718507202
Northern Illinois,Vanderbilt,1,0.49272924167838994
Northern Illinois,Vanderbilt,1,-0.039312966247488146
Northern Illinois,Vanderbilt,1,0.7081435324307092
Northern Illinois,Vanderbilt,1,-0.6421505306649414
Northern Illinois,Vanderbilt,1,0.34247453607515765
Northern Illinois,Vanderbilt,1,1.0287748095939102
Northern Illinois,Vanderbilt,1,0.4147398498550481
Northern Illinois,Vanderbilt,1,-0.6421505306649413
Northern Illinois,Vanderbilt,1,-0.11010832273906379
Vanderbilt,Northern Illinois,-1,0.2630151869635009
Vanderbilt,Northern Illinois,-1,1.5009335590142245
Vanderbilt,Northern Illinois,-1,-0.6421505306649413
Vanderbilt,Northern Illinois,-1,-0.5623423968370742
Vanderbilt,Northern Illinois,-1,-0.6421505306649418
Vanderbilt,Northern Illinois,-1,-0.11010832273906335
Vanderbilt,Northern Illinois,-1,1.3608211707663203
Vanderbilt,Northern Illinois,-1,-0.6421505306649413
Vanderbilt,Northern Illinois,-1,0.04196512486869386
Northern Illinois,Vanderbilt,1,-0.33982237745395205
Northern Illinois,Vanderbilt,1,0.0
Northern Illinois,Vanderbilt,1,-0.8912490935853505
Vanderbilt,Northern Illinois,-1,0.26448514425181546
Vanderbilt,Northern Illinois,-1,0.7703647867217831
Vanderbilt,Northern Illinois,-1,-0.6421505306649413
Northern Illinois,Vanderbilt,1,0.5649945554582796
Northern Illinois,Vanderbilt,1,0.6521300792663511
Northern Illinois,Vanderbilt,1,-0.6421505306649415
Northern Illinois,Vanderbilt,1,-0.8646705500480635
Northern Illinois,Vanderbilt,1,-0.6421505306649414
Northern Illinois,Vanderbilt,1,0.34247453607515765
Northern Illinois,Vanderbilt,1,-1.0415037991885825
Northern Illinois,Vanderbilt,1,2.0717485660708075
Northern Illinois,Vanderbilt,1,0.6085623173623156
Northern Illinois,Vanderbilt,1,-0.6421505306649413
Alabama,Vanderbilt,1,0.9731117248643784
Alabama,Vanderbilt,1,1.5199358361174737
Alabama,Vanderbilt,1,0.2644851442518159
Alabama,Vanderbilt,1,-1.0565415958037787
Alabama,Vanderbilt,1,0.26266640224729065
Alabama,Vanderbilt,1,2.19327453203215
Alabama,Vanderbilt,1,0.8511052699342532
Alabama,Vanderbilt,1,-0.6421505306649418
Alabama,Vanderbilt,1,-0.8646705500480634
Alabama,Vanderbilt,1,2.419664556756478
Alabama,Vanderbilt,1,1.0931651743243362
Alabama,Vanderbilt,1,-0.6421505306649413
Vanderbilt,Alabama,-1,-0.6421505306649413
Vanderbilt,Alabama,-1,-1.1666499185428427
Vanderbilt,Alabama,-1,-0.3398223774539523
Vanderbilt,Alabama,-1,-0.8646705500480635
Vanderbilt,Alabama,-1,0.5649945554582796
Vanderbilt,Alabama,-1,0.10383601072494142
Vanderbilt,Alabama,-1,-0.6421505306649414
Vanderbilt,Alabama,-1,-0.8646705500480635
Alabama,Vanderbilt,1,0.5649945554582798
Alabama,Vanderbilt,1,-0.8646705500480636
Alabama,Vanderbilt,1,0.9685065607730046
Alabama,Vanderbilt,1,-0.6421505306649413
Alabama,Vanderbilt,1,0.04196512486869386
Alabama,Vanderbilt,1,1.2704859292677835
Alabama,Vanderbilt,1,-0.03931296624748848
Alabama,Vanderbilt,1,-0.2603630283422955
Alabama,Vanderbilt,1,1.9416182856373831
Alabama,Vanderbilt,1,-1.0163952129396103
Alabama,Vanderbilt,1,4.831652938816541
Arkansas,Texas A&M,0,0.6085623173623154
Arkansas,Texas A&M,0,-0.4915470403454989
Arkansas,Texas A&M,0,-0.2607118130585061
Arkansas,Texas A&M,0,-0.6421505306649413
Texas A&M,Arkansas,0,-0.6421505306649415
Texas A&M,Arkansas,0,-0.41208769123384226
Texas A&M,Arkansas,0,1.7230687880820048
Texas A&M,Arkansas,0,-0.037843008959173474
Texas A&M,Arkansas,0,-0.5623423968370744
Texas A&M,Arkansas,0,4.389498254905067
Texas A&M,Arkansas,0,-0.3398223774539524
Texas A&M,Arkansas,0,0.7908370211133466
Texas A&M,Arkansas,0,-0.6421505306649414
Texas A&M,Arkansas,0,0.3424745360751579
Arkansas,Texas A&M,0,0.41473984985504764
Arkansas,Texas A&M,0,0.37609717125829945
Arkansas,Texas A&M,0,0.11241169664405826
Arkansas,Texas A&M,0,-0.562342396837074
Arkansas,Texas A&M,0,1.3627741762364884
Arkansas,Texas A&M,0,-1.3967127579739413
Arkansas,Texas A&M,0,-0.11010832273906335
Arkansas,Texas A&M,0,0.46615069814110255
Arkansas,Texas A&M,0,1.9535138586153753
Arkansas,Texas A&M,0,0.8511052699342527
Arkansas,Texas A&M,0,0.5649945554582798
Arkansas,Texas A&M,0,0.46413062257045734
Auburn,Missouri,1,-0.3398223774539523
Auburn,Missouri,1,-0.41243647595005284
Missouri,Auburn,-1,-1.3967127579739416
Missouri,Auburn,-1,-0.8646705500480634
Auburn,Missouri,1,-0.4900770830571841
Auburn,Missouri,1,-0.2621817703468209
Auburn,Missouri,1,1.5430958745173515
Auburn,Missouri,1,-0.6421505306649411
Auburn,Missouri,1,-0.8646705500480636
